ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
986,G457054,7/27/01,027XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,TRUE,1135,11,2,27,01A,1158194,1897252,2001,8/17/15 15:03,41.87380588,-87.69465458,"(41.87380588, -87.69465458)"
976,G441772,7/27/01,009XX N DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1121,11,27,23,01A,1152538,1906126,2001,8/17/15 15:03,41.89827066,-87.71518611,"(41.89827066, -87.715186113)"
975,G441274,7/27/01,031XX W BERTEAU AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1724,17,33,16,01A,1154781,1927748,2001,8/17/15 15:03,41.95755848,-87.70636701,"(41.957558481, -87.706367009)"
974,G441060,7/27/01,011XX N CROSBY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1822,18,27,8,01A,1171513,1907711,2001,8/17/15 15:03,41.90222368,-87.645446,"(41.902223682, -87.645445999)"
971,G437060,7/25/01,042XX N OAK PARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOSPITAL,TRUE,FALSE,1632,16,38,17,01A,1129980,1927331,2001,8/17/15 15:03,41.9568759,-87.79755462,"(41.956875902, -87.797554615)"
970,G370946,7/25/01,018XX S MAY STREET,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1233,12,,,01A,1169085,1891422,2001,8/17/15 15:03,41.85757856,-87.65483736,"(41.857578556, -87.65483736)"
972,G436585,7/25/01,007XX E 91 STREET,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,633,6,,,01A,1182752,1844798,2001,8/17/15 15:03,41.729331,-87.6061197,"(41.729330995, -87.606119697)"
968,G435719,7/24/01,022XX S CALIFORNIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1034,10,28,30,01A,1158040,1889185,2001,8/17/15 15:03,41.85167234,-87.69544006,"(41.851672339, -87.695440063)"
969,G421279,7/24/01,045XX W FILLMORE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1131,11,24,29,01A,1146379,1894981,2001,8/17/15 15:03,41.86780703,-87.73809178,"(41.867807032, -87.738091776)"
966,G433824,7/24/01,029XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,TRUE,FALSE,133,1,3,35,01A,1176116,1885609,2001,8/17/15 15:03,41.8414719,-87.62920463,"(41.841471897, -87.629204627)"
967,G434632,7/24/01,063XX S MOZART ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,823,8,15,66,01A,1158471,1862460,2001,8/17/15 15:03,41.77832678,-87.69458728,"(41.778326776, -87.694587279)"
965,G433824,7/23/01,029XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,TRUE,FALSE,133,1,3,35,01A,1176116,1885609,2001,8/17/15 15:03,41.8414719,-87.62920463,"(41.841471897, -87.629204627)"
961,G433755,7/23/01,012XX E 73 ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,324,3,,,01A,1185889,1856857,2001,8/17/15 15:03,41.76234881,-87.59424876,"(41.762348813, -87.594248757)"
964,G433655,7/23/01,023XX N MANGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,2515,25,37,19,01A,1137665,1914989,2001,8/17/15 15:03,41.92287285,-87.76960026,"(41.922872847, -87.769600256)"
960,G433129,7/23/01,014XX S DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1021,10,24,29,01A,1152937,1892898,2001,8/17/15 15:03,41.86196374,-87.71407118,"(41.861963739, -87.71407118)"
959,G429160,7/23/01,106XX S BENSLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,434,4,10,51,01A,1194550,1835028,2001,8/17/15 15:03,41.70223953,-87.56322141,"(41.702239525, -87.563221412)"
958,G432388,7/23/01,000XX S KILBOURN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1113,11,28,26,01A,1146394,1899549,2001,8/17/15 15:03,41.88034189,-87.73792038,"(41.880341888, -87.737920376)"
963,G432403,7/23/01,001XX N MASON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1512,15,29,25,01A,1136747,1900498,2001,8/17/15 15:03,41.88312427,-87.77332094,"(41.883124266, -87.773320938)"
957,G431507,7/23/01,056XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1513,15,29,25,01A,1138852,1899459,2001,8/17/15 15:03,41.88023516,-87.76561638,"(41.88023516, -87.765616381)"
956,G430250,7/22/01,020XX W 86 ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,614,6,,,01A,1164293,1847674,2001,8/17/15 15:03,41.73763124,-87.6736591,"(41.73763124, -87.6736591)"
954,G429901,7/22/01,031XX N SAYRE AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,FALSE,FALSE,2511,25,36,18,01A,1129032,1920252,2001,8/17/15 15:03,41.93746652,-87.80120138,"(41.937466523, -87.801201378)"
953,G427393,7/21/01,015XX S LOOMIS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA PLAY LOT,TRUE,FALSE,1222,12,2,28,01A,1167283,1892788,2001,8/17/15 15:03,41.86136586,-87.6614125,"(41.861365863, -87.661412497)"
955,G427516,7/21/01,049XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,931,9,16,61,01A,1166178,1871838,2001,8/17/15 15:03,41.80390059,-87.66606609,"(41.803900587, -87.66606609)"
952,G425608,7/20/01,015XX W 56 ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,713,7,,,01A,1167046,1867592,2001,8/17/15 15:03,41.79223053,-87.66300412,"(41.792230531, -87.663004123)"
951,G423609,7/19/01,049XX N SHERIDAN RD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,2024,20,46,3,01A,1168735,1933270,2001,8/17/15 15:03,41.97241942,-87.65490699,"(41.972419422, -87.654906985)"
949,G422925,7/19/01,021XX N HAMLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,TRUE,FALSE,2525,25,26,22,01A,1150690,1914172,2001,8/17/15 15:03,41.92038599,-87.72176301,"(41.920385987, -87.721763013)"
950,G422804,7/19/01,061XX S UNIVERSITY AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,314,3,20,42,01A,1184831,1864436,2001,8/17/15 15:03,41.78317116,-87.59788889,"(41.783171157, -87.597888885)"
948,G422700,7/19/01,015XX N ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1423,14,26,24,01A,1158796,1910113,2001,8/17/15 15:03,41.90908529,-87.69209144,"(41.909085286, -87.692091435)"
947,G422531,7/19/01,007XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1135,11,2,27,01A,1158480,1896767,2001,8/17/15 15:03,41.87246915,-87.69361779,"(41.872469148, -87.693617794)"
946,G421984,7/18/01,048XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1532,15,28,25,01A,1143851,1901020,2001,8/17/15 15:03,41.88442652,-87.74722122,"(41.884426523, -87.747221224)"
945,G420949,7/18/01,076XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,611,6,17,71,01A,1166340,1853950,2001,8/17/15 15:03,41.75481018,-87.66598109,"(41.754810183, -87.665981086)"
943,G419553,7/17/01,080XX S HOUSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,422,4,7,46,01A,1197885,1852344,2001,8/17/15 15:03,41.74967359,-87.55043317,"(41.749673585, -87.550433167)"
942,G419125,7/17/01,048XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,931,9,20,61,01A,1166159,1872555,2001,8/17/15 15:03,41.80586852,-87.66611536,"(41.805868523, -87.666115359)"
941,G419085,7/17/01,014XX N HUDSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,TRUCK,FALSE,FALSE,1821,18,27,8,01A,1173054,1909938,2001,8/17/15 15:03,41.90830064,-87.63971958,"(41.908300639, -87.639719583)"
944,G392579,7/17/01,010XX N KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1121,11,26,23,01A,1154848,1906657,2001,8/17/15 15:03,41.89968179,-87.70668738,"(41.899681787, -87.706687376)"
940,G418018,7/17/01,016XX W 45 ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,914,9,,,01A,1165942,1874869,2001,8/17/15 15:03,41.81222302,-87.66684542,"(41.812223022, -87.666845417)"
939,G415400,7/16/01,071XX S BENNETT AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,333,3,5,43,01A,1189941,1858068,2001,8/17/15 15:03,41.7655754,-87.57935894,"(41.765575403, -87.57935894)"
937,G411262,7/15/01,030XX S HARDING ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,,,01A,1150525,1884112,2001,8/17/15 15:03,41.83790126,-87.72315449,"(41.837901263, -87.723154487)"
938,G413138,7/14/01,039XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1132,11,24,26,01A,1150191,1896407,2001,8/17/15 15:03,41.87164676,-87.72405997,"(41.871646755, -87.724059969)"
936,G410898,7/13/01,056XX S WELLS ST,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,TRUE,FALSE,711,7,3,68,01A,1175567,1867471,2001,8/17/15 15:03,41.79171193,-87.63176269,"(41.791711926, -87.631762686)"
935,G406227,7/13/01,011XX W 112 ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,2234,22,,,01A,1170784,1830528,2001,8/17/15 15:03,41.69044105,-87.65037607,"(41.69044105, -87.650376071)"
934,G386706,7/13/01,057XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,713,7,16,67,01A,1167648,1866582,2001,8/17/15 15:03,41.78944607,-87.66082565,"(41.789446069, -87.660825652)"
933,G408978,7/13/01,077XX S STONY ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,411,4,,,01A,1188296,1854033,2001,8/17/15 15:03,41.75454241,-87.58551687,"(41.754542414, -87.585516869)"
930,G404236,7/11/01,013XX W LELAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,2311,19,46,3,01A,1166515,1931331,2001,8/17/15 15:03,41.96714669,-87.66312606,"(41.96714669, -87.663126062)"
929,G380688,7/10/01,006XX E 79 STREET,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,624,6,,,01A,1181733,1852762,2001,8/17/15 15:03,41.75120868,-87.60960718,"(41.751208679, -87.609607175)"
932,G402063,7/10/01,014XX N MOHAWK ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1821,18,43,8,01A,1172395,1909929,2001,8/17/15 15:03,41.90829054,-87.64214066,"(41.90829054, -87.642140663)"
928,G401839,7/10/01,006XX E 79 STREET,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,624,6,,,01A,1181851,1852765,2001,8/17/15 15:03,41.75121419,-87.60917468,"(41.751214187, -87.609174675)"
931,G406405,7/10/01,004XX W 63 ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,711,7,,,01A,1174227,1863149,2001,8/17/15 15:03,41.77988179,-87.63680458,"(41.779881794, -87.636804577)"
925,G401835,7/10/01,014XX N MILWAUKEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1424,14,1,24,01A,1163890,1909673,2001,8/17/15 15:03,41.90777187,-87.67339087,"(41.907771871, -87.673390867)"
926,G401835,7/10/01,014XX N MILWAUKEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1424,14,1,24,01A,1163453,1910041,2001,8/17/15 15:03,41.9087909,-87.67498579,"(41.908790904, -87.674985793)"
924,G401141,7/9/01,057XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,233,2,3,68,01A,1175946,1866969,2001,8/17/15 15:03,41.79032589,-87.63038802,"(41.790325892, -87.630388022)"
923,G401538,7/9/01,073XX S RIDGELAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,324,3,8,43,01A,1189141,1856839,2001,8/17/15 15:03,41.76222213,-87.58233048,"(41.762222128, -87.58233048)"
927,G400491,7/9/01,057XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,FALSE,FALSE,711,7,3,68,01A,1172946,1866804,2001,8/17/15 15:03,41.7899399,-87.64139305,"(41.789939897, -87.641393051)"
922,G399481,7/9/01,073XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,735,7,17,67,01A,1164292,1856082,2001,8/17/15 15:03,41.76070404,-87.67342651,"(41.760704042, -87.673426505)"
921,G398042,7/8/01,066XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,723,7,6,68,01A,1172651,1860911,2001,8/17/15 15:03,41.77377535,-87.64264829,"(41.773775349, -87.642648291)"
962,G397986,7/8/01,055XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,715,7,15,67,01A,1163973,1867826,2001,8/17/15 15:03,41.79293786,-87.67426579,"(41.792937856, -87.674265785)"
920,G397581,7/8/01,061XX S TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,823,8,15,66,01A,1156437,1863812,2001,8/17/15 15:03,41.78207808,-87.7020077,"(41.782078079, -87.7020077)"
919,G395545,7/7/01,071XX S BENNETT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,333,3,5,43,01A,1189942,1858016,2001,8/17/15 15:03,41.76543269,-87.57935695,"(41.765432686, -87.579356945)"
918,G393942,7/6/01,013XX S KOMENSKY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1011,10,24,29,01A,1149596,1893501,2001,8/17/15 15:03,41.86368392,-87.72631991,"(41.863683918, -87.726319911)"
917,G391120,7/5/01,031XX W DIVERSEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1411,14,35,22,01A,1154739,1918445,2001,8/17/15 15:03,41.93203124,-87.70677142,"(41.932031238, -87.706771417)"
916,G391211,7/5/01,049XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1713,17,33,14,01A,1154484,1932670,2001,8/17/15 15:03,41.97107071,-87.70732668,"(41.971070708, -87.707326679)"
915,G390543,7/4/01,051XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1712,17,39,14,01A,1148792,1934094,2001,8/17/15 15:03,41.97509048,-87.72821991,"(41.975090483, -87.72821991)"
914,G389122,7/4/01,008XX W 59 ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,712,7,,,01A,1171532,1865722,2001,8/17/15 15:03,41.78700188,-87.64660946,"(41.78700188, -87.646609458)"
913,G386706,7/2/01,057XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,713,7,16,67,01A,1167648,1866582,2001,8/17/15 15:03,41.78944607,-87.66082565,"(41.789446069, -87.660825652)"
912,G382110,7/2/01,030XX E CHELTENHAM PL,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,421,4,7,43,01A,1197623,1853354,2001,8/17/15 15:03,41.75245164,-87.55135959,"(41.752451636, -87.551359586)"
911,G384625,7/2/01,012XX E 77 ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,411,4,,,01A,1185766,1854192,2001,8/17/15 15:03,41.7550387,-87.59478342,"(41.755038698, -87.59478342)"
910,G383627,7/1/01,097XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,TRUE,FALSE,2223,22,21,73,01A,1173025,1840313,2001,8/17/15 15:03,41.71724351,-87.64188404,"(41.71724351, -87.641884038)"
909,G380439,6/30/01,018XX S LOOMIS ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1222,12,25,31,01A,1167330,1891093,2001,8/17/15 15:03,41.85671363,-87.66128867,"(41.856713627, -87.661288671)"
908,G380472,6/30/01,108XX S PRAIRIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,513,5,9,49,01A,1179836,1833221,2001,8/17/15 15:03,41.6976293,-87.61715443,"(41.697629301, -87.617154427)"
907,G380429,6/30/01,032XX W 16 ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1022,10,,,01A,1154837,1891855,2001,8/17/15 15:03,41.85906381,-87.70712447,"(41.859063813, -87.707124468)"
906,G380402,6/30/01,025XX S BLUE ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,TRUE,FALSE,1034,10,25,31,01A,1160971,1886808,2001,8/17/15 15:03,41.84508935,-87.68474843,"(41.845089351, -87.684748426)"
905,G380193,6/29/01,034XX W FULTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1123,11,,,01A,1153329,1901782,2001,8/17/15 15:03,41.88633462,-87.71239628,"(41.88633462, -87.71239628)"
904,G377597,6/29/01,114XX S ELIZABETH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,2234,22,34,75,01A,1170041,1829022,2001,8/17/15 15:03,41.68632447,-87.65313977,"(41.686324472, -87.653139767)"
903,G378147,6/29/01,091XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,2221,22,21,73,01A,1166617,1843896,2001,8/17/15 15:03,41.72721464,-87.665252,"(41.727214643, -87.665251999)"
902,G375841,6/28/01,027XX W JACKSON BV,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1125,11,,,01A,1158064,1898578,2001,8/17/15 15:03,41.87744721,-87.69509568,"(41.877447207, -87.695095677)"
901,G375375,6/27/01,032XX N OKETO AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,TRUE,FALSE,1631,16,36,17,01A,1126266,1920698,2001,8/17/15 15:03,41.93873707,-87.81135715,"(41.938737066, -87.811357147)"
900,G373628,6/27/01,028XX S KARLOV AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,22,30,01A,1149507,1884881,2001,8/17/15 15:03,41.84003128,-87.72687011,"(41.840031284, -87.726870112)"
899,G373354,6/26/01,088XX S CLYDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,412,4,8,48,01A,1191712,1846791,2001,8/17/15 15:03,41.73458756,-87.57323292,"(41.734587561, -87.573232915)"
898,G373323,6/26/01,009XX N LONG AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,FALSE,FALSE,1524,15,37,25,01A,1140145,1905627,2001,8/17/15 15:03,41.89713735,-87.76071742,"(41.897137351, -87.760717423)"
897,G371278,6/26/01,054XX W OHIO ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1523,15,37,25,01A,1139629,1903430,2001,8/17/15 15:03,41.89111795,-87.76266632,"(41.891117948, -87.762666316)"
896,G371378,6/26/01,123XX S YALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,523,5,9,53,01A,1176844,1823026,2001,8/17/15 15:03,41.66972042,-87.62841488,"(41.669720424, -87.628414883)"
895,G369513,6/25/01,052XX N BROADWAY,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,2023,20,48,77,01A,1167365,1935030,2001,8/17/15 15:03,41.97727858,-87.65989382,"(41.977278576, -87.659893818)"
894,G367752,6/24/01,039XX W DIVERSEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,TRUE,FALSE,2524,25,30,22,01A,1149751,1918330,2001,8/17/15 15:03,41.93181423,-87.72510474,"(41.931814232, -87.725104737)"
893,G366917,6/24/01,015XX W CORTEZ ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1323,12,27,24,01A,1165834,1907087,2001,8/17/15 15:03,41.90063445,-87.66632353,"(41.900634447, -87.666323534)"
892,G317825,6/23/01,040XX W AUGUSTA BV,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1111,11,,,01A,1149116,1906365,2001,8/17/15 15:03,41.89899347,-87.72774876,"(41.898993471, -87.727748755)"
891,G365482,6/23/01,000XX E 103 ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,TRUE,511,5,,,01A,1178253,1836686,2001,8/17/15 15:03,41.70717372,-87.62284582,"(41.70717372, -87.622845815)"
890,G365163,6/23/01,112XX S STEWART AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,522,5,34,49,01A,1175632,1830232,2001,8/17/15 15:03,41.68952194,-87.63263616,"(41.689521935, -87.632636156)"
889,G365057,6/23/01,003XX W 108 PL,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,513,5,,,01A,1175917,1832974,2001,8/17/15 15:03,41.69704003,-87.63151099,"(41.697040025, -87.631510985)"
887,G364948,6/23/01,078XX S CONSTANCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,414,4,8,43,01A,1189896,1853383,2001,8/17/15 15:03,41.75272044,-87.57967432,"(41.752720443, -87.579674318)"
888,G364948,6/23/01,078XX S CONSTANCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,414,4,8,43,01A,1189896,1853383,2001,8/17/15 15:03,41.75272044,-87.57967432,"(41.752720443, -87.579674318)"
886,G364890,6/23/01,084XX S ESCANABA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,423,4,10,46,01A,1196951,1849613,2001,8/17/15 15:03,41.74220279,-87.5539463,"(41.742202785, -87.5539463)"
885,G363031,6/22/01,049XX S FORRESTVILLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,TRUE,FALSE,223,2,4,38,01A,1180758,1872483,2001,8/17/15 15:03,41.80534747,-87.61257432,"(41.805347471, -87.61257432)"
884,G362854,6/22/01,009XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1112,11,27,23,01A,1149548,1906070,2001,8/17/15 15:03,41.89817558,-87.72616969,"(41.898175582, -87.726169689)"
883,G362854,6/22/01,009XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1112,11,27,23,01A,1149548,1906070,2001,8/17/15 15:03,41.89817558,-87.72616969,"(41.898175582, -87.726169689)"
881,G361818,6/21/01,017XX N TRIPP AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,2534,25,30,23,01A,1147781,1911314,2001,8/17/15 15:03,41.91259979,-87.73252489,"(41.912599788, -87.732524889)"
882,G361737,6/21/01,093XX S ST LAWRENCE AV,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,633,6,,,01A,1181875,1843142,2001,8/17/15 15:03,41.72480702,-87.60938337,"(41.72480702, -87.609383365)"
880,G360524,6/21/01,064XX S KENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,314,3,20,42,01A,1186174,1862666,2001,8/17/15 15:03,41.7782825,-87.59302095,"(41.778282502, -87.593020945)"
879,G358387,6/20/01,069XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,734,7,17,67,01A,1168860,1858654,2001,8/17/15 15:03,41.76766456,-87.65661039,"(41.767664563, -87.656610393)"
878,G356804,6/19/01,022XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA HALLWAY,TRUE,FALSE,134,1,3,33,01A,1176666,1889469,2001,8/17/15 15:03,41.85205163,-87.62706984,"(41.852051628, -87.627069839)"
877,G356644,6/19/01,042XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1115,11,28,26,01A,1148029,1899673,2001,8/17/15 15:03,41.88065088,-87.73191358,"(41.880650875, -87.73191358)"
876,G355946,6/19/01,066XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,723,7,16,68,01A,1171451,1860776,2001,8/17/15 15:03,41.77343126,-87.64705118,"(41.773431255, -87.647051179)"
875,G353149,6/18/01,029XX W SHAKESPEARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1414,14,35,22,01A,1156429,1914296,2001,8/17/15 15:03,41.92061201,-87.70067338,"(41.920612008, -87.700673381)"
874,G353144,6/17/01,023XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1224,12,25,28,01A,1160993,1894660,2001,8/17/15 15:03,41.86663558,-87.68444992,"(41.866635577, -87.684449923)"
873,G352974,6/17/01,020XX W 87 ST,110,HOMICIDE,FIRST DEGREE MURDER,FOREST PRESERVE,FALSE,FALSE,614,6,,,01A,1164075,1846947,2001,8/17/15 15:03,41.73564082,-87.67447819,"(41.735640823, -87.674478187)"
872,G352803,6/17/01,105XX S AVENUE J,110,HOMICIDE,FIRST DEGREE MURDER,YARD,TRUE,FALSE,432,4,10,52,01A,1202502,1835718,2001,8/17/15 15:03,41.70393412,-87.53408067,"(41.703934124, -87.534080671)"
871,G352627,6/17/01,035XX W IOWA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1121,11,27,23,01A,1152417,1905768,2001,8/17/15 15:03,41.89729067,-87.71564001,"(41.897290665, -87.715640007)"
870,G349020,6/16/01,016XX W HURON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1324,12,1,24,01A,1165276,1904752,2001,8/17/15 15:03,41.89423893,-87.66843956,"(41.894238925, -87.668439561)"
869,G344112,6/14/01,014XX N LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2535,25,26,23,01A,1151436,1909414,2001,8/17/15 15:03,41.90731497,-87.71914724,"(41.907314968, -87.719147237)"
867,G346418,6/14/01,068XX S OGLESBY AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,331,3,5,43,01A,1192946,1860098,2001,8/17/15 15:03,41.77107306,-87.56827866,"(41.771073064, -87.568278663)"
